# GPU: NVIDIA GeForce RTX 5080
# CC: cc120
# Model: Llama3.2-1B-INT8
# alg_count: 16, config_count: 16
# torch: 2.9.0+cu129
# CUDA driver: 13.0, runtime: 12.9
# layout: LAYOUT_SEARCH_SPARSE24, dtype: int8, outdtype: bf16, warmup=5, repeat=30, verify=False
# M_list: [16, 128, 1024, 4096, 16384]
# NK_list: [(3072, 2048), (2048, 2048), (16384, 2048), (2048, 8192), (3072, 2752), (2048, 2752), (16384, 2752), (2048, 10944), (3072, 3072), (2048, 3072), (16384, 3072), (2048, 12288), (3072, 3296), (2048, 3296), (16384, 3296), (2048, 13120)]
M,N,K,layout,tops,lat_us,best_alg_id,best_split_k,workspace
4096,2048,2048,TT_CR_Col,533.934265,64.352,0,1,524288
4096,2048,2048,TT_CR_Row,535.950806,64.110,1,1,524288
4096,2048,2752,NN_RC_Col,562.862061,82.029,0,1,720896
4096,2048,2752,NN_RC_Row,558.000488,82.743,1,1,720896
4096,2048,2752,NT_RR_Col,562.481689,82.084,0,1,720896
4096,2048,2752,NT_RR_Row,559.305542,82.550,1,1,720896
4096,2048,2752,TN_CC_Col,561.671570,82.203,0,1,720896
4096,2048,2752,TN_CC_Row,560.304688,82.403,1,1,720896
4096,2048,2752,TT_CR_Col,562.423279,82.093,0,1,720896
4096,2048,2752,TT_CR_Row,559.218872,82.563,1,1,720896
4096,2048,3072,NN_RC_Col,566.658264,90.954,0,1,786432
4096,2048,3072,NN_RC_Row,560.700684,91.920,1,1,786432
4096,2048,3072,NT_RR_Col,566.253174,91.019,0,1,786432
4096,2048,3072,NT_RR_Row,562.751221,91.585,1,1,786432
4096,2048,3072,TN_CC_Col,562.548096,91.618,0,1,786432
4096,2048,3072,TN_CC_Row,568.792786,90.612,1,1,786432
4096,2048,3072,TT_CR_Col,564.526367,91.297,0,1,786432
4096,2048,3072,TT_CR_Row,563.828125,91.410,1,1,786432
4096,2048,3296,NN_RC_Col,518.260498,106.699,0,1,851968
4096,2048,3296,NN_RC_Row,509.019470,108.636,1,1,851968
4096,2048,3296,NT_RR_Col,518.478210,106.654,0,1,851968
4096,2048,3296,NT_RR_Row,508.609985,108.723,1,1,851968
4096,2048,3296,TN_CC_Col,517.164429,106.925,0,1,851968
4096,2048,3296,TN_CC_Row,508.375580,108.773,1,1,851968
4096,2048,3296,TT_CR_Col,517.572327,106.841,0,1,851968
4096,2048,3296,TT_CR_Row,507.867554,108.882,1,1,851968
4096,2048,8192,NN_RC_Col,615.025269,223.469,0,1,2097152
4096,2048,8192,NN_RC_Row,614.564697,223.636,1,1,2097152
4096,2048,8192,NT_RR_Col,616.425781,222.961,0,1,2097152
4096,2048,8192,NT_RR_Row,614.040466,223.827,1,1,2097152
4096,2048,8192,TN_CC_Col,616.019165,223.108,0,1,2097152
4096,2048,8192,TN_CC_Row,614.488464,223.664,1,1,2097152
4096,2048,8192,TT_CR_Col,615.283691,223.375,0,1,2097152
4096,2048,8192,TT_CR_Row,614.134094,223.793,1,1,2097152
4096,2048,10944,NN_RC_Col,606.221680,302.876,0,1,2818048
4096,2048,10944,NN_RC_Row,604.259583,303.859,1,1,2818048
4096,2048,10944,NT_RR_Col,608.190125,301.895,0,1,2818048
4096,2048,10944,NT_RR_Row,603.374268,304.305,1,1,2818048
4096,2048,10944,TN_CC_Col,606.740967,302.617,0,1,2818048
4096,2048,10944,TN_CC_Row,603.780640,304.100,1,1,2818048
4096,2048,10944,TT_CR_Col,605.628784,303.172,0,1,2818048
4096,2048,10944,TT_CR_Row,602.550537,304.721,1,1,2818048
4096,2048,12288,NN_RC_Col,598.431213,344.498,0,1,3145728
4096,2048,12288,NN_RC_Row,597.074219,345.281,1,1,3145728
4096,2048,12288,NT_RR_Col,599.837097,343.691,0,1,3145728
4096,2048,12288,NT_RR_Row,597.567139,344.996,1,1,3145728
4096,2048,12288,TN_CC_Col,599.398132,343.942,0,1,3145728
4096,2048,12288,TN_CC_Row,598.029358,344.730,1,1,3145728
4096,2048,12288,TT_CR_Col,598.672180,344.359,0,1,3145728
4096,2048,12288,TT_CR_Row,597.328857,345.134,1,1,3145728
4096,2048,13120,NN_RC_Col,605.901489,363.289,0,1,3375104
4096,2048,13120,NN_RC_Row,604.232056,364.292,1,1,3375104
4096,2048,13120,NT_RR_Col,606.653198,362.838,0,1,3375104
4096,2048,13120,NT_RR_Row,604.122437,364.358,1,1,3375104
4096,2048,13120,TN_CC_Col,605.967346,363.249,0,1,3375104
4096,2048,13120,TN_CC_Row,603.029663,365.019,1,1,3375104
4096,2048,13120,TT_CR_Col,606.065247,363.190,0,1,3375104
4096,2048,13120,TT_CR_Row,603.662964,364.636,1,1,3375104
4096,3072,2048,NN_RC_Col,558.716797,92.246,0,1,786432
4096,3072,2048,NN_RC_Row,570.646851,90.318,1,1,786432
4096,3072,2048,NT_RR_Col,559.253540,92.158,0,1,786432
4096,3072,2048,NT_RR_Row,571.281067,90.218,1,1,786432
4096,3072,2048,TN_CC_Col,558.697327,92.250,0,1,786432
4096,3072,2048,TN_CC_Row,571.051453,90.254,1,1,786432
4096,3072,2048,TT_CR_Col,559.046387,92.192,0,1,786432
4096,3072,2048,TT_CR_Row,569.174744,90.551,1,1,786432
4096,3072,2752,NN_RC_Col,582.338440,118.928,0,1,1081344
4096,3072,2752,NN_RC_Row,582.589233,118.877,1,1,1081344
4096,3072,2752,NT_RR_Col,583.322083,118.727,0,1,1081344
4096,3072,2752,NT_RR_Row,582.573547,118.880,1,1,1081344
4096,3072,2752,TN_CC_Col,580.962830,119.210,0,1,1081344
4096,3072,2752,TN_CC_Row,582.986816,118.796,1,1,1081344
4096,3072,2752,TT_CR_Col,582.845520,118.825,0,1,1081344
4096,3072,2752,TT_CR_Row,582.657227,118.863,1,1,1081344
4096,3072,3072,NN_RC_Col,589.867249,131.062,0,1,1179648
4096,3072,3072,NN_RC_Row,590.078491,131.015,1,1,1179648
4096,3072,3072,NT_RR_Col,590.270691,130.973,0,1,1179648
4096,3072,3072,NT_RR_Row,589.435425,131.158,1,1,1179648
4096,3072,3072,TN_CC_Col,590.116943,131.007,0,1,1179648
4096,3072,3072,TN_CC_Row,590.708557,130.876,1,1,1179648
4096,3072,3072,TT_CR_Col,589.814331,131.074,0,1,1179648
4096,3072,3072,TT_CR_Row,590.011230,131.030,1,1,1179648
4096,3072,3296,NN_RC_Col,542.049316,153.024,0,1,1277952
4096,3072,3296,NN_RC_Row,533.649902,155.433,1,1,1277952
4096,3072,3296,NT_RR_Col,542.798523,152.813,0,1,1277952
4096,3072,3296,NT_RR_Row,533.342407,155.522,1,1,1277952
4096,3072,3296,TN_CC_Col,541.072449,153.300,0,1,1277952
4096,3072,3296,TN_CC_Row,533.668213,155.427,1,1,1277952
4096,3072,3296,TT_CR_Col,540.602295,153.434,0,1,1277952
4096,3072,3296,TT_CR_Row,533.415649,155.501,1,1,1277952
4096,16384,2048,NN_RC_Col,605.704163,453.815,0,1,4194304
4096,16384,2048,NN_RC_Row,608.862549,451.461,1,1,4194304
4096,16384,2048,NT_RR_Col,606.848022,452.960,0,1,4194304
4096,16384,2048,NT_RR_Row,607.659424,452.355,1,1,4194304
4096,16384,2048,TN_CC_Col,605.853638,453.703,0,1,4194304
4096,16384,2048,TN_CC_Row,605.912048,453.660,1,1,4194304
4096,16384,2048,TT_CR_Col,607.029602,452.825,0,1,4194304
4096,16384,2048,TT_CR_Row,608.290588,451.886,1,1,4194304
4096,16384,2752,NN_RC_Col,622.753967,593.119,0,1,5767168
4096,16384,2752,NN_RC_Row,603.052429,612.496,1,1,5767168
4096,16384,2752,NT_RR_Col,628.778870,587.436,0,1,5767168
4096,16384,2752,NT_RR_Row,605.766846,609.751,1,1,5767168
4096,16384,2752,TN_CC_Col,621.893921,593.939,0,1,5767168
4096,16384,2752,TN_CC_Row,608.205444,607.307,1,1,5767168
4096,16384,2752,TT_CR_Col,608.497131,607.016,0,1,5767168
4096,16384,2752,TT_CR_Row,600.520508,615.078,1,1,5767168
4096,16384,3072,NN_RC_Col,621.467346,663.457,0,1,6291456
4096,16384,3072,NN_RC_Row,612.344971,673.341,1,1,6291456
4096,16384,3072,NT_RR_Col,630.621521,653.826,0,1,6291456
4096,16384,3072,NT_RR_Row,613.218323,672.382,1,1,6291456
4096,16384,3072,TN_CC_Col,629.664185,654.820,0,1,6291456
4096,16384,3072,TN_CC_Row,616.081909,669.257,1,1,6291456
4096,16384,3072,TT_CR_Col,610.076721,675.844,0,1,6291456
4096,16384,3072,TT_CR_Row,611.494507,674.277,1,1,6291456
4096,16384,3296,NN_RC_Col,566.862122,780.404,0,1,6815744
4096,16384,3296,NN_RC_Row,556.973938,794.259,1,1,6815744
4096,16384,3296,NT_RR_Col,574.027832,770.662,0,1,6815744
4096,16384,3296,NT_RR_Row,575.308228,768.947,1,1,6815744
4096,16384,3296,TN_CC_Col,572.660522,772.502,0,1,6815744
4096,16384,3296,TN_CC_Row,570.419739,775.537,1,1,6815744
4096,16384,3296,TT_CR_Col,573.822083,770.939,0,1,6815744
4096,16384,3296,TT_CR_Row,557.359375,793.710,1,1,6815744
16384,2048,2048,NN_RC_Col,584.216797,235.253,0,1,524288
16384,2048,2048,NN_RC_Row,579.708984,237.083,1,1,524288
16384,2048,2048,NT_RR_Col,586.437073,234.363,0,1,524288
16384,2048,2048,NT_RR_Row,580.743713,236.660,1,1,524288
16384,2048,2048,TN_CC_Col,586.431763,234.365,0,1,524288
16384,2048,2048,TN_CC_Row,584.993958,234.941,1,1,524288
16384,2048,2048,TT_CR_Col,584.378479,235.188,0,1,524288
16384,2048,2048,TT_CR_Row,581.304382,236.432,1,1,524288
16384,2048,2752,NN_RC_Col,604.523132,305.503,0,1,720896
16384,2048,2752,NN_RC_Row,602.782593,306.385,1,1,720896
16384,2048,2752,NT_RR_Col,606.089111,304.714,0,1,720896
16384,2048,2752,NT_RR_Row,604.181458,305.676,1,1,720896
16384,2048,2752,TN_CC_Col,604.858887,305.333,0,1,720896
16384,2048,2752,TN_CC_Row,603.907471,305.814,1,1,720896
16384,2048,2752,TT_CR_Col,605.942810,304.787,0,1,720896
16384,2048,2752,TT_CR_Row,601.475891,307.051,1,1,720896
16384,2048,3072,NN_RC_Col,614.530518,335.473,0,1,786432
16384,2048,3072,NN_RC_Row,602.494263,342.175,1,1,786432
16384,2048,3072,NT_RR_Col,616.720825,334.282,0,1,786432
16384,2048,3072,NT_RR_Row,600.465149,343.331,1,1,786432
16384,2048,3072,TN_CC_Col,614.727905,335.365,0,1,786432
16384,2048,3072,TN_CC_Row,605.163635,340.666,1,1,786432
16384,2048,3072,TT_CR_Col,614.108704,335.703,0,1,786432
16384,2048,3072,TT_CR_Row,602.244568,342.317,1,1,786432
16384,2048,3296,NN_RC_Col,563.579895,392.475,0,1,851968
16384,2048,3296,NN_RC_Row,543.554016,406.934,1,1,851968
16384,2048,3296,NT_RR_Col,563.518555,392.517,0,1,851968
16384,2048,3296,NT_RR_Row,543.102722,407.273,1,1,851968
16384,2048,3296,TN_CC_Col,562.291565,393.374,0,1,851968
16384,2048,3296,TN_CC_Row,544.030273,406.578,1,1,851968
16384,2048,3296,TT_CR_Col,554.329590,399.024,0,1,851968
16384,2048,3296,TT_CR_Row,542.286072,407.886,1,1,851968
16384,2048,8192,NN_RC_Col,668.392395,822.505,0,1,2097152
16384,2048,8192,NN_RC_Row,633.697205,867.537,1,1,2097152
16384,2048,8192,NT_RR_Col,668.830444,821.966,0,1,2097152
16384,2048,8192,NT_RR_Row,637.505127,862.355,1,1,2097152
16384,2048,8192,TN_CC_Col,666.951416,824.282,0,1,2097152
16384,2048,8192,TN_CC_Row,634.982300,865.781,1,1,2097152
16384,2048,8192,TT_CR_Col,666.961792,824.269,0,1,2097152
16384,2048,8192,TT_CR_Row,637.089783,862.917,1,1,2097152
16384,2048,10944,NN_RC_Col,638.197205,1150.803,0,1,2818048
16384,2048,10944,NN_RC_Row,637.037537,1152.898,1,1,2818048
16384,2048,10944,NT_RR_Col,666.484924,1101.959,0,1,2818048
16384,2048,10944,NT_RR_Row,636.656982,1153.587,1,1,2818048
16384,2048,10944,TN_CC_Col,662.532532,1108.533,0,1,2818048
16384,2048,10944,TN_CC_Row,635.120850,1156.377,1,1,2818048
16384,2048,10944,TT_CR_Col,637.364197,1152.307,0,1,2818048
16384,2048,10944,TT_CR_Row,636.960388,1153.038,1,1,2818048
16384,2048,12288,NN_RC_Col,629.250549,1310.501,0,1,3145728
16384,2048,12288,NN_RC_Row,628.054871,1312.996,1,1,3145728
16384,2048,12288,NT_RR_Col,655.499512,1258.023,0,1,3145728
16384,2048,12288,NT_RR_Row,629.917053,1309.115,1,1,3145728
16384,2048,12288,TN_CC_Col,663.785217,1242.320,0,1,3145728
16384,2048,12288,TN_CC_Row,626.094116,1317.108,1,1,3145728
16384,2048,12288,TT_CR_Col,628.928589,1311.172,0,1,3145728
16384,2048,12288,TT_CR_Row,627.435120,1314.293,1,1,3145728
16384,2048,13120,NN_RC_Col,640.227661,1375.243,0,1,3375104
16384,2048,13120,NN_RC_Row,634.943787,1386.687,1,1,3375104
16384,2048,13120,NT_RR_Col,661.516541,1330.984,0,1,3375104
16384,2048,13120,NT_RR_Row,633.264771,1390.364,1,1,3375104
16384,2048,13120,TN_CC_Col,667.785522,1318.490,0,1,3375104
16384,2048,13120,TN_CC_Row,636.260376,1383.818,1,1,3375104
16384,2048,13120,TT_CR_Col,639.401855,1377.019,0,1,3375104
16384,2048,13120,TT_CR_Row,635.897644,1384.607,1,1,3375104
16384,3072,2048,NN_RC_Col,602.409668,342.223,0,1,786432
16384,3072,2048,NN_RC_Row,589.820435,349.527,1,1,786432
16384,3072,2048,NT_RR_Col,603.660950,341.514,0,1,786432
16384,3072,2048,NT_RR_Row,591.692932,348.421,1,1,786432
16384,3072,2048,TN_CC_Col,602.055115,342.424,0,1,786432
16384,3072,2048,TN_CC_Row,594.024292,347.054,1,1,786432
16384,3072,2048,TT_CR_Col,584.701050,352.588,0,1,786432
16384,3072,2048,TT_CR_Row,589.770020,349.557,1,1,786432
16384,3072,2752,NN_RC_Col,621.549377,445.701,0,1,1081344
16384,3072,2752,NN_RC_Row,620.136475,446.717,1,1,1081344
16384,3072,2752,NT_RR_Col,621.140625,445.995,0,1,1081344
16384,3072,2752,NT_RR_Row,618.793396,447.686,1,1,1081344
16384,3072,2752,TN_CC_Col,620.215027,446.660,0,1,1081344
16384,3072,2752,TN_CC_Row,619.490051,447.183,1,1,1081344
16384,3072,2752,TT_CR_Col,619.841980,446.929,0,1,1081344
16384,3072,2752,TT_CR_Row,607.060242,456.339,1,1,1081344
16384,3072,3072,NN_RC_Col,627.810425,492.565,0,1,1179648
16384,3072,3072,NN_RC_Row,609.362427,507.477,1,1,1179648
16384,3072,3072,NT_RR_Col,628.256653,492.215,0,1,1179648
16384,3072,3072,NT_RR_Row,609.986877,506.958,1,1,1179648
16384,3072,3072,TN_CC_Col,627.495178,492.813,0,1,1179648
16384,3072,3072,TN_CC_Row,612.643555,504.759,1,1,1179648
16384,3072,3072,TT_CR_Col,610.296326,506.701,0,1,1179648
16384,3072,3072,TT_CR_Row,610.999878,506.117,1,1,1179648
16384,3072,3296,NN_RC_Col,571.060059,581.001,0,1,1277952
16384,3072,3296,NN_RC_Row,550.999329,602.154,1,1,1277952
16384,3072,3296,NT_RR_Col,577.789612,574.234,0,1,1277952
16384,3072,3296,NT_RR_Row,554.023010,598.867,1,1,1277952
16384,3072,3296,TN_CC_Col,570.766724,581.299,0,1,1277952
16384,3072,3296,TN_CC_Row,556.738098,595.947,1,1,1277952
16384,3072,3296,TT_CR_Col,560.514343,591.932,0,1,1277952
16384,3072,3296,TT_CR_Row,550.698792,602.482,1,1,1277952
16384,16384,2048,NN_RC_Col,585.658386,1877.394,0,1,4194304
16384,16384,2048,NN_RC_Row,576.386719,1907.594,1,1,4194304
16384,16384,2048,NT_RR_Col,595.133179,1847.505,0,1,4194304
16384,16384,2048,NT_RR_Row,576.399902,1907.550,1,1,4194304
16384,16384,2048,TN_CC_Col,617.006226,1782.011,0,1,4194304
16384,16384,2048,TN_CC_Row,576.740173,1906.425,1,1,4194304
16384,16384,2048,TT_CR_Col,586.502136,1874.693,0,1,4194304
16384,16384,2048,TT_CR_Row,607.208069,1810.766,1,1,4194304
16384,16384,2752,NN_RC_Col,634.704163,2327.807,0,1,5767168
16384,16384,2752,NN_RC_Row,588.734070,2509.569,1,1,5767168
16384,16384,2752,NT_RR_Col,635.852417,2323.603,0,1,5767168
16384,16384,2752,NT_RR_Row,588.411438,2510.945,1,1,5767168
16384,16384,2752,TN_CC_Col,621.491333,2377.296,0,1,5767168
16384,16384,2752,TN_CC_Row,589.246765,2507.385,1,1,5767168
16384,16384,2752,TT_CR_Col,635.232788,2325.870,0,1,5767168
16384,16384,2752,TT_CR_Row,588.463135,2510.724,1,1,5767168
16384,16384,3072,NN_RC_Col,615.026428,2681.620,0,1,6291456
16384,16384,3072,NN_RC_Row,606.790466,2718.018,1,1,6291456
16384,16384,3072,NT_RR_Col,616.145264,2676.751,0,1,6291456
16384,16384,3072,NT_RR_Row,606.321411,2720.121,1,1,6291456
16384,16384,3072,TN_CC_Col,631.163940,2613.057,0,1,6291456
16384,16384,3072,TN_CC_Row,606.913330,2717.468,1,1,6291456
16384,16384,3072,TT_CR_Col,614.461365,2684.086,0,1,6291456
16384,16384,3072,TT_CR_Row,606.911926,2717.474,1,1,6291456
16384,16384,3296,NN_RC_Col,561.879639,3149.298,0,1,6815744
16384,16384,3296,NN_RC_Row,555.604858,3184.865,1,1,6815744
16384,16384,3296,NT_RR_Col,567.049927,3120.583,0,1,6815744
16384,16384,3296,NT_RR_Row,556.714050,3178.520,1,1,6815744
16384,16384,3296,TN_CC_Col,576.424011,3069.835,0,1,6815744
16384,16384,3296,TN_CC_Row,560.153931,3159.000,1,1,6815744
16384,16384,3296,TT_CR_Col,586.230774,3018.481,0,1,6815744
16384,16384,3296,TT_CR_Row,556.005066,3182.573,1,1,6815744
